puzzle,method,solution-length,solution,initial-h,run-time(ms),nodes-expanded,nodes-per-second,iterations
dagkpechlimonbjf,disjoint-database,47,rulddrruuldldrurdldrruuuldrdlulddruldluuurddrdr,43,67.859,43161,636039,3
lcjpekdgfbnhoaim,disjoint-database,51,ldlddluurddrruuulldlurdlddrrulldrruurddluuldrurdldr,43,138.577,84151,607251,5
hgjefibpdcnlaokm,disjoint-database,54,lullddrrdrulldrululddrruulurrdllurrdllldrrululdrurddrd,50,18.447,10874,589473,3
bapldfginchekomj,disjoint-database,50,dddlluurdluurddrruuldlldrrrdlllurrruuldrulldldrrdr,46,3.906,2192,561188,3
glamncjobpfhkdei,disjoint-database,59,druulddruulurddruuldlldrulurdldrdrruuldrulldrdllurrdllurrdr,51,358.438,239613,668492,5
jlgnfeopbkmdaihc,disjoint-database,50,ddluuurdlulldddrruuurdddluuruldrdlluulddruuldddrrr,44,19.043,11044,579951,4
jmfbnpeigkdochal,disjoint-database,54,ddrrulldluurddluuruldrrrdlllurrddluuurrddldlluruurdddr,46,84.861,51980,612531,5
odlkgiempancfjbh,disjoint-database,56,rurrdldluurullddruuldddruruurdlldldrrurdluuuldddruuurddd,46,2559.41,1729775,675848,6
hnkagficljebdopm,disjoint-database,63,uuurdllddrulldrrrullldrruluurddrdluruldlulurrdllddrurulurrdldrd,51,1618.13,1090590,673982,7
ahbndclipmogfkej,disjoint-database,50,drruullddruruuldrrulldrdruuldddrullldrrrulluldrdrr,44,34.783,20911,601184,4
phbolmgicenafkdj,disjoint-database,60,ddruulddrrrulddluurdrdllluururdruldldrrullulddrdrruululddrdr,52,164.645,103106,626232,5
caiflmjhpobengdk,disjoint-database,50,ururdddluluruldrrdldrurulurdddlluruulddrdlluurrdrd,42,44.493,26689,599847,5
nkighjeabmfldcpo,disjoint-database,57,luuurdllurrdruldldluurrdldldruluurddruldrdruuulddruulddrd,49,151.701,98151,647003,5
dnpjmfkigehoclba,disjoint-database,60,dddlulurdldrurrdluruuldlulddrulddrurruullddrruulldlurdldrrrd,50,49.386,30235,612218,6
ockgpmilebjfahnd,disjoint-database,55,ddruuldrurulldrurdlddluurdrrdllururdldruluurddluuldddrr,43,1562.22,1046454,669850,7
mfakicejblndoghp,disjoint-database,52,luullurrddldrulurrdlllurddluuurrrdddlluruuldldrrurdd,42,542.682,345250,636192,6
ifocelphbjnmkdag,disjoint-database,53,ddlurrdluuldldrruuulddldrruullurrdrddluurdlllururrddd,45,128.175,82002,639766,5
bmkglcaionfjpedh,disjoint-database,53,ururrdlldluuruldrdlurrrdldluurrdldllurururdddluuurddd,43,145.745,95336,654129,6
cfmoknabgiehlpjd,disjoint-database,58,luurrurdddllluurdruulldrdrurddlurdlllurrdlluururrdllurdddr,50,696.401,466872,670407,5
pigaknlomdfhbjec,disjoint-database,58,dddrruulddruurddluuldrrulurdldlluurdlurrdlddluuurdddruurdd,46,1204.95,793672,658678,7
apmghdjbcolefink,disjoint-database,49,dlddrruullddruruuldrrdlluldrurrulldrrddllluurdrrd,43,30.825,18287,593252,4
dalnejkbihfgompc,disjoint-database,53,lluuurdrurddlldruuurdddluullddrurulurdrddlluurruldrdd,43,864.183,563173,651683,6
lpbechjnomfdgkai,disjoint-database,61,rdddlluruuldrurdldrurddlurdlllurrulurrdlullddrrdluurulldrrdrd,47,6014.59,4078633,678123,8
jmbadoceinlgphkf,disjoint-database,53,urulurrrdllurdruldrdldlurdruldlluuurdrdllurddlururrdd,47,58.859,38536,654717,4
bejgkohdimlancpf,disjoint-database,47,uruldrdlluulddruluurrdddluuurddruulddlulurdrrdd,39,88.963,47953,539022,5
elimdhnapbogfcjk,disjoint-database,60,uurdrulldrrruldrdlllurdrulurdldrdluldruluurddrdruuldruuldddr,50,586.359,394633,673023,6
ndihelfmkcapgojb,disjoint-database,57,ulldrdlurrdluldrurululddldrurruullddluurdrdluldrurddlurdr,47,829.786,555496,669445,6
ipkaodgjblfchnme,disjoint-database,59,rdrdllururddlldrrulllururdldldrurdluluurdrdlurrdlllurrurddd,45,6248.94,4223459,675868,8
ochkjpbfgalimedn,disjoint-database,52,ruldlurdldrurrdldruuulddldrurullurrdllldrrululddrrrd,44,812.02,539732,664678,5
ajkefblpgocnhimd,disjoint-database,52,ullddldrrrulurdldrullururddlllurdldrruuurdlldrruldrd,38,2334.48,1583318,678232,8
nbjhlokmigcdapef,disjoint-database,58,uurdldrululurrdrddluullddrururdldluulddruuurdrulllddrurddr,48,1484.87,1003650,675919,6
pbgfdknajecimolh,disjoint-database,42,ddrrululdrdrrdllururulldrrulldlurdldrurrdd,38,2.069,295,142581,3
opmndbfjiclhgkae,disjoint-database,61,dlurdruldddruurddluulddlurdruruuldldrurdlulldruuldddrurdlurrd,51,1338.76,902846,674388,6
ipemgokbcjfnlhad,disjoint-database,63,lddrrdlluruurrdldrdlluuurdrddlluulurrrdddluullurrdldlurddlurdrr,51,1414.27,953501,674200,7
dmlgjihcbpkoanef,disjoint-database,49,ulddrruululddruldrdrruldlluurdruulldrdruruldrdldr,43,57.229,33880,592008,4
khjacofielndmbgp,disjoint-database,50,luurdlldruulldrrululddruurrdddluluurdrdllulurdrrdd,40,246.158,160422,651703,6
plnhigojadkcmbfe,disjoint-database,56,ddruldrdruruldrdlurululdlurddruulddlurddruuruldlddrruldr,46,582.708,378719,649929,6
baijedmhnkocplgf,disjoint-database,45,uuurdrurddldluuldrruulddrdruldllurruruldldrdr,41,2.589,1196,461954,3
mckfnibhejplgado,disjoint-database,52,uulddrdrululdluurdddluuurdddluurrrdlluurrdlulldrrdrd,40,595.786,398118,668223,7
acldhnojefmibpgk,disjoint-database,42,lurdrurullddruuuldlddrrurullddrruullldrrdr,36,20.607,13027,632164,4
adlnjmigbhpfcoek,disjoint-database,50,lurddlulurdldrurruuldldlurdrruulldrdrdluruulldddrr,44,99.888,64386,644582,4
pionbljkhedcmgfa,disjoint-database,58,drrdruulddrdluruulddllurrdlluruldrrdrdluruldldrrulllurrddr,50,678.509,453127,667828,5
elihmbdjkcpngfao,disjoint-database,46,dlluururdluldrdrrullddluuruldrdrdlurruuldldrdr,42,1.905,844,443045,3
ifgoblndjchkaemp,disjoint-database,44,uluurdlldldrruuulldddrruulurdrddluluulddrrrd,38,6.581,3440,522717,4
bogkacmnlhejipdf,disjoint-database,50,uruulddrrdlluldrurrdllururdluurdddluuulldrddruurdd,44,17.734,10113,570261,4
mlfpkoebigdnajhc,disjoint-database,57,dllurrdlddruullurrdlddruuldlldruluurrdldluruldrrdldlurdrr,45,1150.09,759265,660182,7
kgcmhdjfaolpbeni,disjoint-database,55,lldrruuuldllddrruurdlulldrruuldlurdldrurrdlldlurururddd,47,231.24,147144,636326,5
jckenbmaoipfdlhg,disjoint-database,52,urddlluldrulurrulldrdrulurdruldrddlluldruurulldrrrdd,46,9.942,5284,531483,4
mkibhcfngedlaojp,disjoint-database,56,uululdrurdldlulddrurrullurrdlllurrdlldruulddrdlurrdlurrd,46,507.789,341458,672441,6
epmdajblgckonihf,disjoint-database,43,dlurddluurdruldrddruulddruuldluldrdlururdrd,35,106.966,67606,632033,5
bnfjkholgaeidmpc,disjoint-database,59,uulurdldlurddlurdruurulldddlurrrdllurulurdrdluruldlulddrrdr,45,5801.09,3877019,668326,8
gambicdolnefkhpj,disjoint-database,49,urulddluluurrrdllurdddrulluldrurrdlldluurrddlurdr,43,9.896,4655,470392,4
ajefglmhpdcoikbn,disjoint-database,50,uurddruuldrulldrddruldrruuullddldrruuuldrrdllurddr,40,122.624,80847,659308,6
aifhgjdobnpckelm,disjoint-database,48,dluldrrullururddruuldddrullldrrulldruuldruurdddr,40,65.471,40458,617953,5
dhiolgjnfpcamkeb,disjoint-database,59,urdrulddluuldrurulldrrdrdluruullldrrdruulddldrrulllururdddr,51,796.313,537030,674396,5
jmkohfglebdacinp,disjoint-database,58,lurulddruuuldlurddlulddruluurrddruuldldrrulllddrruluurddrd,48,189.811,122840,647170,6
fmikjaohcdgbepnl,disjoint-database,50,luurrrdlluurdrulddluuldddruldrrululdruurddruulddrd,42,94.218,56393,598537,5
epjlmogbniakfhdc,disjoint-database,51,rddluurdddluurddlluururdrulddrdluruldldluuurrdldrdr,41,559.09,371773,664961,6
gndfjbcihmlkapoe,disjoint-database,50,uluruldddrrulurrulldrrddlluuldrurdruldlurulldrdrrd,40,162.621,98650,606625,6
apcgdbmkfoneilhj,disjoint-database,41,ddrrdllurulldrrrdllurulurdrulldlddrruurdd,37,1.296,479,369599,3
madnfejchligpkob,disjoint-database,51,ruulurddlurdrrdlllururrdllurruldrdluldrdluuurdrdldr,43,50.713,32117,633309,5
lmobckpdjhefiang,disjoint-database,53,urdllurddldlurulurdldrurulldrrdruldldrruldllururdldrr,43,601.745,398996,663065,6
imloendpkghbfacj,disjoint-database,56,ulddluuldrurddldluurddlurrruulldrddruuuldddluluurrdldrdr,48,194.975,117953,604965,5
mhcojifblekdapng,disjoint-database,52,ruurullddldruluurddluurdrddlluuurdrrdluurdddluruldrd,44,207.501,133912,645356,5
gbnjkcemhfolipda,disjoint-database,58,urdruldluluurdrdllurrrdlllurrurddllurddluurulldddruruldrrd,50,683.913,449086,656642,5
ipcjbnogdaklfhem,disjoint-database,49,lddrdrrullulddrrrululurdruldrddluuulldddruuldrrrd,41,28.317,15805,558145,5
onmpglajbcihedkf,disjoint-database,61,dddluluurddldruluuldddruuurddrulllurrrdddlluruuldlddrruuldrrd,51,80.868,48231,596416,6
ehpfidbgnckomjla,disjoint-database,40,lddrdruldlururullddrurullddluurdrddlurdr,38,0.726,218,300275,2
bjhdcgpknlaimeof,disjoint-database,45,dldlurdruuuldldrrrdlllurrrululdldrruulldrdrrd,35,314.845,198259,629704,6
kgichoapmfdnljbe,disjoint-database,54,dldlluruurddldrululurrdrdlullurrrdddluruldlurdllurddrr,46,27.007,15609,577961,5
mkdnfalecogjhpib,disjoint-database,54,uldrrrulurdldruuullddluurdrdllurrrdluuldddlurrdlururdd,48,15.989,9682,605541,4
fcganjpiekdblohm,disjoint-database,53,urddluuldrruldrddllluurrdrdluldrulldruuulddruurrddldr,45,111.82,70843,633545,5
ibandhmfokjlgpec,disjoint-database,56,ruulddrruullurrdlllurddrdluldrulurruldrdruulddlurddlurrd,46,996.693,672697,674929,6
dbpofckihnmaglej,disjoint-database,56,dlulddrrdluldrurruulldldrrruuldldrrdlurululdlurrdlldrrrd,50,7.591,4429,583454,4
clfbagjipehnomkd,disjoint-database,52,druuuldrrdrdluurdlllurrdllururrddlldrrululdlururdddr,40,530.435,356904,672852,7
danemlphbcfogjik,disjoint-database,49,urddlululdddrrurululdlurdrdllurrdldlurdrruuuldddr,43,3.578,1788,499721,4
meohbjgpiladfckn,disjoint-database,50,ldldluurdluurdrurddluurddldruululdddluuurdddlurdrr,44,32.03,18943,591414,4
obcdefngklihamjp,disjoint-database,42,ullulurdlddrrurdllurulldrdruululdrddruurdd,34,21.96,12854,585337,5
kemhbfcajldongip,disjoint-database,48,ulluurdruldrdlluurrdlddllurulurdldrrdllururdldrr,42,23.409,13889,593319,4
gjladfiepbnomchk,disjoint-database,52,ruulddrrdluurrullldrruldrruldddruuldlluurrdllurddrdr,42,218.043,141265,647877,6
cagfnbhlpkiedomj,disjoint-database,50,druluruldrdrrulldrdruuuldrullldrdrdllurrdlluurrrdd,46,17.194,10343,601547,3
jocfmepdiakhlgbn,disjoint-database,49,lurdldruuldlurrrddldllururddlulurruldrddrullldrrr,39,516.77,341545,660923,6
ndfghemjkolcbapi,disjoint-database,57,uullurdlddrurrdlluulddruruldrrulullddrrruulldrrulllddrrrd,45,508.106,323135,635960,7
copmjinblkgfheda,disjoint-database,66,rdddluuulddldruruurdddllururddlluldrrulururddllluruldrdlurruldrrdd,56,1563.18,1052923,673576,6
adploknficemgjhb,disjoint-database,54,ddlurddlluurruldrrulddrdluruldldrrullldruuruldrddlurrd,44,1354.9,910114,671721,6
onbgmadkpecijhlf,disjoint-database,46,ururddrdlllurrruulllddruurdddrullurrddluldrurd,40,29.46,17941,608995,4
kahocfgemnlijbdp,disjoint-database,52,uldruuuldddlurruuldddlluruuldrrdruullldrruldddruurdd,44,346.042,229387,662888,5
ongejfpbkcmdlahi,disjoint-database,57,urdddluldluuurddluurrrdlddlluuurddrrdlllurrdllurulurrdrdd,51,21.929,13150,599663,4
hdmpeakjblgcfoni,disjoint-database,55,ddluuldrrullldrurddlurrdlldrrullldrruuldluurdddlurrurdd,41,544.004,367418,675396,8
mpleankdfhobgijc,disjoint-database,53,drurddlluuldddrrrulurdldlulururddluurdddlulurdldrurdr,41,156.22,98492,630470,7
oljphcemgfknabid,disjoint-database,63,llldddrruuulldddrururddluurddluuullddrdruuurdluldlddrruuulddrrd,51,1632.1,1108632,679266,7
ofnhlmekjbpidcga,disjoint-database,62,lulurrddrdlluulddruuurdddluurdrdllulurdruldluurdlurrddruulddrd,54,281.821,181961,645662,5
pbfjaldgikonemhc,disjoint-database,42,rrdrddluurdluruldrddlulldrruululddrrurdldr,34,122.774,75028,611107,5
bmgikfdpnlhaoecj,disjoint-database,52,ulddrulddluurddlluurulddruldrrrdlllurrruuldlldrrurdd,44,78.09,46135,590793,5
nedickjflpgobmha,disjoint-database,53,ulurdlddrrruuuldrdldluurddluuldruruldlurdrrdllurrdldr,43,150.509,89626,595486,6
ejpfngcahkbmlido,disjoint-database,52,druldddrulluurdrdldrullldrrrullluurrrddllldruurrdldr,44,115.02,67247,584655,5
ipkcahgbodnefljm,disjoint-database,55,rdrdlldrrullulurdrrdllluurdlddrrrullldrrulurdllurrurddd,45,5322.86,3608810,677983,6
dimonhpafckjbegl,disjoint-database,57,uldrrdllulddruurulldddrururullddrullurdldrrdruuuldddruldr,45,588.285,380958,647574,7
mfjnechaokpildgb,disjoint-database,58,rdlluulurddrdlluuurrrddluurddlulurrdddlllurrrdlluulurrddrd,52,348.757,228636,655574,4
dgmjhoneaklpicfb,disjoint-database,59,dlluurrddlululdrurulldrrrddlulurrulldrrdluruldrddlluldrurdr,47,877.373,571371,651229,7
ogkimencfbjlpahd,disjoint-database,55,uurddluuurddrrdluuuldlurrrdddluuurddluldrulldrdruuldrrd,43,763.599,493907,646815,7
klieojbapnfmdcgh,disjoint-database,64,ururrdlddllurulurrddrdllurrdlllurulurrrdddlluuurrddlldluuurrrddd,54,2383.31,1601049,671775,6
amlicpnhfkbojged,disjoint-database,52,rurdlddluuurdddruldluuldrurdluurddruuldddlluruldrdrr,44,255.807,165742,647918,5
ebdanciojkhgmlfp,disjoint-database,44,uuulldldrurddlurrdluurdlllurruldrdlluurdrrdd,36,14.689,8299,564981,5
meigcfadbpnhjolk,disjoint-database,41,ulurdrurdddluuulddruldlurddluuurdrdldrurd,37,6.519,3631,556987,3
nbckmhgoflaipdej,disjoint-database,53,uuurddrdllurrruuldlldrrdruulullddrurdldrurulurdllddrr,47,8.4,4447,529405,4
hjcbpdemklfiaong,disjoint-database,57,urrdllurrddruulddrdlulurrdlldrrullldrrululdruuldrruldrrdd,45,180.508,115343,638991,7
nlkidbojafgmchpe,disjoint-database,61,ruululldddrrruuullldddrrruululdldrrullddrruruuldldrrullldrdrr,51,1137.43,760271,668413,6
gifhdmojablncpke,disjoint-database,54,uuuldddruldrrruuldrululldrdrdluruulddlurdrdruuulldddrr,46,83.301,51070,613078,5
ebmanlcdighfjopk,disjoint-database,43,uluurrddlllururdrddlurdllluruldrdluuurdrrdd,33,20.555,10803,525566,6
cmendkbofagjilph,disjoint-database,55,uluurrdldlulurdruldrddluurrulddrulllddrurrdluullurrdrdd,47,85.423,51373,601395,5
lmhiedbapjogfnck,disjoint-database,52,druuuldrrruldlurdrdluldrdruulldlurddluuurrddruuldddr,44,103.38,64881,627597,5
glomdnjcfhkeapib,disjoint-database,62,ruuurdddluuuldrrdlluuldddruulddruurrullldrruldrruldddruulldrdr,52,456.396,294366,644979,6
knfabiecolhgdmpj,disjoint-database,53,uuurdlulldrrdlldrulurrulldrrrddlulurdrulurdddllururdd,45,78.757,47006,596849,5
hgomnbjpeaidlkcf,disjoint-database,60,uldldluruldrrrulldrrddllluruldrrrdlllurruruldrddluuruldldrrd,50,238.417,153483,643759,6
fkmgalcpjbhnoide,disjoint-database,52,ddlurulldruuldrullddruldrdrurdlllurrdluuurrddluurddd,46,24.464,14523,593648,4
hjndmekpociblafg,disjoint-database,50,luldddluuurddrdllurruuldldrrrdlluruldluurddrruldrd,42,12.695,5988,471682,5
fpdiknehmlcajgbo,disjoint-database,45,rrddllurrdldlurdlluurrulddluurdrrulddluldrdrr,43,1.363,231,169479,2
gdnhlcjakpbieomf,disjoint-database,55,ruuldddrullurdldrruurddlulurrdlurullddrullurdldrrulddrr,45,961.437,645834,671738,6
jklfpaidhebocngm,disjoint-database,51,ruldddruururdlddrullldrrulldruuldruurddluurddrulddr,41,242.027,150038,619923,6
ebgicdkhnpjlmoaf,disjoint-database,45,ruldrdruuulddllurrrulldrddlulurdruldluurrdrdd,37,81.898,52187,637219,5
pejiacbdfngklhmo,disjoint-database,48,ddrdrrulluurrddlldluruurdddlluruurdrddlululdrrrd,38,166.499,105447,633319,6
hcnklmgdoiejapbf,disjoint-database,56,uulddrurulldruuldddruruuldrrdldruuulddlurddlurruullddrrd,46,839.326,500521,596337,6
egjidolnfcpmakhb,disjoint-database,60,rdluulddruurddluulurrdlulddrullddrurulurrdllulddruuldrurrddd,52,2671.04,1788924,669748,5
gapdceikjbhnmlfo,disjoint-database,40,lldrrulldrdlurrddlurrdlurululdlurdddrurd,32,49.166,29501,600028,5
odcgjaelfpiknbhm,disjoint-database,51,urulddluurddrdruuuldlddluurddrrullldrurdluluurdrrdd,41,103.833,65769,633411,6
fjkaobpmldegchni,disjoint-database,61,dllururddrulddrulldrrullldrrrulluurrdlllddrruullurrdllurrdrdd,51,2020.12,1324381,655596,6
eimnlkhgpbaodcfj,disjoint-database,60,ururrdldluurdddlluurddluururddlurddlluuurrdddruuuldrdldlurdr,54,63.776,38607,605353,4
epgaolbkmhjdcnif,disjoint-database,55,dlddruurddlulururdldrurddlurdlllurruurddlulurdllurddrrd,41,2513.2,1688724,671942,8
gamnciplfhdkoejb,disjoint-database,53,dlulurrddrdlurulddruuuldlurdrdlluldrdlurrulldrrdlurrd,43,257.448,170423,661971,6
oplfiadjhnckgbme,disjoint-database,55,drdlluurdrdldrruluuldlddrruulddruurullddlurrrddlulurdrd,43,634.934,416000,655186,7
bfapcihelomkdgnj,disjoint-database,59,dlulldrdldrurdluururdddlulldrrullurrdluurdluldrrdruullddrrd,53,277.125,184887,667161,4
cihglnpjdefabokm,disjoint-database,57,drdlluulddruurdlulddrruruulldrulldrdrurulllddrrrdlllurrrd,49,220.533,147177,667370,5
nackplofjbdmehig,disjoint-database,49,urrddruuldlddruruulldlddrrruuldlulddruurddruulddr,41,40.587,23736,584818,5
opadcfhngemkjlbi,disjoint-database,49,ddrdruulddluulurrdlldrrrdlluulurrdllddrrulldrrurd,43,15.866,9439,594920,4
befgicjonlampkdh,disjoint-database,45,rurruullddrdluldrulurrdrulurdddlulurulldrrrdd,39,3.58,1185,331006,4
mndbpkacjflhiego,disjoint-database,43,rruldddluuurrrdllddluururrddldllururddlurdr,37,7.429,4252,572352,4
imcfokeljbhdngap,disjoint-database,54,uuuldddruuldluurdddluuldrulurrddrulddluurddlluuurrrddd,42,95.713,62148,649316,7
gjcklbhaenimdpfo,disjoint-database,54,ruldlurdruuruldllurrdldrrulldrrulllurrrdlllddruulddrrr,46,245.639,160949,655226,5
kcmahgdiblpefnjo,disjoint-database,52,rullurrdlldluurrdldluurddldrurrulldlurdrdllurrrulddr,44,171.939,103847,603976,5
fjcdabikmphoegln,disjoint-database,37,dluurrddrulluulddrdluruuldddrrruuldrd,31,16.469,9507,577266,4
hpdoikcfajnmgleb,disjoint-database,57,dddrurdlululddrruruulddruullldddruuruldldrrdruluurdllddrr,49,464.449,305582,657945,5
djpafeilgbmoknhc,disjoint-database,52,dluldrurdldrdruulddluluurrrdldlldruluurrddlluurdddrr,42,79.235,49514,624901,6
ekjcmgaplhibdfno,disjoint-database,52,ddlulldrrrulllururdrdlluurddlldruulddrrruulllurrrddd,40,284.762,182688,641546,7
dmgpcifnahekjbol,disjoint-database,45,lddluulddrurdrulullddrdluurdrruulldrrddluldrr,41,3.707,1757,473968,3
boeafjpmncdkiglh,disjoint-database,45,druldrdluulurrddllurdldrulldruulurrdllurdrdrd,41,2.773,1231,443924,3
eankogfmhcpbiljd,disjoint-database,50,lluurrdrdluldrdluuurrdddlulldruururddldlurulurrddd,44,77.05,44081,572109,4
jdphcbofkealignm,disjoint-database,40,ldlurddrurdldruuulldddrulluruldrrdlldrrr,36,2.409,534,221669,3
dijghfkboacplemn,disjoint-database,51,luldlururdrdllldrrrullldrrrulluulddruruldrruldrdldr,43,13.025,7171,550557,5
lpecmgihjnakbdfo,disjoint-database,51,druldrdldluuruldrruldddruuurdllddluuurrddruulldddrr,41,216.504,135858,627508,6
mlojenigpcbhkfda,disjoint-database,62,urdrdruulddruuulddruuldlurdldluurdddluurdrdruulddruulddllurrdr,54,579.128,384565,664041,5
eiphcalnogfjkdbm,disjoint-database,56,ldddrruululdddruulurdllurdddlurrdllurrruullddrdruldlurrd,46,677.504,452952,668560,6
gokmfbnacdiphjle,disjoint-database,59,dluuruldlurdldldrrurulldluurrdldrruuldlldrrrulllddruldrrurd,55,11.327,6407,565640,3
nkaocdilhpgbmefj,disjoint-database,53,druulurdllurdldrrruuldlldrrdrululddruurdluuldddruurdd,45,160.115,101554,634257,5
odjipnmgcbfelkha,disjoint-database,61,drurullddrurdruuldrddlllurrrdlllururdlurulldrrullddrrurddlurd,53,257.664,166750,647161,5
cmkdbophfenjliag,disjoint-database,47,ddlurululddruldrdlurrdlururddluurdluullddrrurdd,37,54.16,30253,558586,6
djopelbmacnighkf,disjoint-database,59,ldldrulldruuldrruldrrulldrdrdllluruldrrrulddllururddruulddr,47,296.46,181150,611044,7
behnmpgcolakfjid,disjoint-database,50,urrdlulddruldldrrulluruldrddlurdrurdluurdluurdlddr,40,128.67,79849,620572,6
lhbpjmgaencdfiok,disjoint-database,51,llldddruuruldrrddlluuruldlurrrdldllururddrulldldrrr,43,887.696,592548,667512,5
cnibdkhjeaolgmpf,disjoint-database,51,ruullurrdllldrrullddruuulddruurdlldrrdlurruuldldrrd,39,701.506,465046,662925,7
naehojmgiflbkpcd,disjoint-database,54,uluurdrrddluuurdddllluurrurddlurdldlluururdddllururrdd,44,512.688,338685,660606,6
pekhmaiogfjdlbcn,disjoint-database,52,rdddrulurdruldldluurddluuurrdruldlurddldrrullurdldrr,42,495.213,328518,663387,6
igaepdfmlcbjhkno,disjoint-database,59,urddruuldrrullddluurdrrdllulddruurrdllldrrrulllurrrdllurrdd,49,558.979,361287,646334,6
nfiagmohckjbdple,disjoint-database,60,uuurrddlurddlluldrrululdrulurrdllurrddruulddlurdrdllulurdrdr,50,361.608,238973,660862,6
gcoampbdkjhiefln,disjoint-database,46,lddruururdldrullurdllurrdlldrrdllurdrrululddrr,38,17.104,9829,574661,5
lejkidopfgahmbnc,disjoint-database,52,ddlluluurdldrruurddlulddruuuldddrruluruldldluurdddrr,40,768.771,508180,661029,7
akbglpcohfdiejmn,disjoint-database,42,ldruurddldrurulllddrurdrululurrdluldldrdrr,38,6.633,3411,514247,3
ecgnhbidmjkfpaol,disjoint-database,43,uruldrdruuldruruldrdlurulldldrrdluulurdrrdd,35,33.718,20330,602942,5
lmnepadbfghkocij,disjoint-database,53,urdlurrrdldldruluurrdldluurdrdldruuldllurddlurrdlurrd,47,259.755,165672,637801,4
cehikmfaldonpgbj,disjoint-database,57,uurddluuurddrdlururulldrrulldlurddruulddrrdlllurrrdllurdr,47,33.416,20503,613568,6
oghcejfpnbmkidal,disjoint-database,48,uldldrdluruldluruldddrurdluuurddluurdrulddldrurd,42,6.335,3552,560695,4
mgfkjailneohcbdp,disjoint-database,54,uuulldlurddrdruldlluurrrdldluururdlddlluruurddluurdrdd,44,329.019,216162,656989,6
enhbpkgdljiomcaf,disjoint-database,51,rdlurrurdlddluurddlulururdddruldluuurdddluluurdrddr,43,526.164,349843,664893,5
bigmhnkdpcjoflae,disjoint-database,54,urdluurrrdlulddruldrdluldrurrdlurulldruuldlurddlurdrrd,46,64.799,36828,568342,5
ogekpabmdjflichn,disjoint-database,51,drdruuulldrrrullldrdruuldddruldrrulurullddldrruurdd,47,13.214,7503,567807,3
ocpekhdnibljafmg,disjoint-database,54,dldldrruruulldlurdldrrrdluurdlululdddruruldlurddruurdd,44,2287.2,1534514,670914,6
gfldekbmjhaiopnc,disjoint-database,54,uurddlluuurdrulddrrdllururddlluurrdllulurrdllddruldrrr,42,128.013,82244,642466,7
cojimknbfdhapleg,disjoint-database,61,uurrdluurrddldlururddllluuurrdllurrrddlulddrulluurrddllurrrdd,49,3302.33,2212123,669868,7
gcjpnifokmbldahe,disjoint-database,59,lldddluurddluuruldrdrdruuuldddruulldrrululddrdlluurrurddldr,45,1181.62,792041,670303,8
igcdkjoefmblnahp,disjoint-database,48,luulldrdrurullddruruullddrrdllluuurddlurdruurddd,34,1413.12,923950,653839,8
imcdpalnhfkjboeg,disjoint-database,51,urddldrruurddlullurddluuurdldrurdruldrdlluulddrurrd,39,506.47,339722,670764,7
hocmjngakbelpdfi,disjoint-database,63,uurrrullldrruldddluuurddrurdlulldrrdruulurdllldrrulddruldlurdrr,51,3062.47,1986125,648537,7
adkojbchflpmenig,disjoint-database,40,ldruruulldlddrurruulddrdlluulddrruruldrd,34,19.514,11146,571180,4
igclpnbehdkmjfoa,disjoint-database,53,rrdllurrrulddrdluruldldrrulluruldlurdrdlldrulurrurddd,45,231.882,147563,636371,5
agclpoikmfjbednh,disjoint-database,49,rddluurrdllurrrdlldruuruldrddluulurrddluldlurdrdr,35,5805.38,3861440,665148,8
efgicnploakmhjbd,disjoint-database,61,ddluldrrruulddrullldrrulurrdluurdluldlurdlddruurulldrdlurrrdd,45,25302.4,16816031,664603,9
kpbeiafnhjdcmolg,disjoint-database,43,dlurrrddluurdddllulurrdllurrurddlurddluldrr,37,21.953,12328,561563,4
fimoebkjapdcnghl,disjoint-database,51,ururddluldruurddlulldrrdluuurdddlluruulddruurrdldrd,41,129.969,79286,610038,6
goencpmhdlkbifaj,disjoint-database,58,urrddldluulurdrddluuruldrrddlluulddruulurdrulddrruuldldrrd,52,52.802,30676,580963,4
jnalgibdcfpoekmh,disjoint-database,52,ulldrrulurrdddlurulllurdddrruluuldlddrruurdllulddrrr,38,6372.55,4210206,660678,8
mianjbcgfeldhkpo,disjoint-database,47,lluuurrdruldrdlulddruldluuurrddldluururrdllddrr,41,22.635,13683,604506,4
ohnfdgkimecjlapb,disjoint-database,61,uurddluulddlurrrulullddrruulldrdrrdlluruurddluuldrruldrddlurd,51,411.614,215745,524144,6
komgcebiladhfjpn,disjoint-database,55,ruluulldrdlurrdlurrddluuullddrruurddldllurdrruluuldddrr,47,357.789,220539,616394,5
mncihpklfeaodjgb,disjoint-database,60,lddrrruuullddrurdluulddluurdddruulddrurulurdlldluurdddlurdrr,52,3897.93,2519480,646363,5
pnkmeidfcagobhlj,disjoint-database,58,ddruurdddlurdruuuldrdllurrdlluuldddruldrruululdrdruuldddrr,50,592.213,383189,647046,5
nofgkedphcmljiab,disjoint-database,56,ullddluurdddrruulldlurddruuurddlulddruuulddldruluurdrrdd,46,98.097,59755,609142,6
kpbgnmdljofheaic,disjoint-database,53,drdldlurdruulldruuldddruuurddrdlluurrdluruldrdllldrrr,41,966.441,607264,628351,7
dbilcghmkpnojfae,disjoint-database,53,drruuuldluldrddruruulllddrrurulldldrurdldluruulddrdrr,45,71.572,42188,589448,5
